recording_id,ebird_species_code,method,n_segments,total_duration_sec,mean_segment_sec,visualization_path
xc:308865,grecor,8,238,46.139,0.194,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_308865_comparison.png
xc:308865,grecor,12,61,9.232,0.151,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_308865_comparison.png
xc:308865,grecor,14,35,6.304,0.18,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_308865_comparison.png
xc:372106,grecor,1,317,45.436,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,2,419,69.349,0.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,3,116,107.357,0.925,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,6,328,48.303,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,8,311,59.64,0.192,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,12,61,6.217,0.102,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:372106,grecor,14,28,4.331,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grecor/xc_372106_comparison.png
xc:561777,greegr,1,3,1.463,0.488,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,2,11,1.689,0.154,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,3,8,5.402,0.675,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,6,9,1.788,0.199,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,8,11,3.187,0.29,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,12,5,0.354,0.071,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:561777,greegr,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_561777_comparison.png
xc:161280,greegr,1,225,49.755,0.221,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,2,321,42.008,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,3,127,95.096,0.749,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,6,248,61.483,0.248,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,8,188,39.115,0.208,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,12,67,9.04,0.135,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:161280,greegr,14,13,2.048,0.158,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_161280_comparison.png
xc:454182,greegr,1,22,8.824,0.401,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,2,23,4.127,0.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,3,20,7.442,0.372,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,6,32,9.81,0.307,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,8,15,5.677,0.378,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:454182,greegr,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_454182_comparison.png
xc:1005363,greegr,1,13,3.077,0.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,2,18,2.789,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,3,4,9.117,2.279,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,6,10,4.891,0.489,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,8,11,5.013,0.456,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,12,1,0.032,0.032,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:1005363,greegr,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_1005363_comparison.png
xc:285219,greegr,1,17,6.246,0.367,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,2,17,5.007,0.295,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,3,8,10.342,1.293,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,6,17,8.092,0.476,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,8,16,6.322,0.395,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,12,4,0.36,0.09,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:285219,greegr,14,1,0.081,0.081,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/greegr/xc_285219_comparison.png
xc:386848,grywag,1,12,1.195,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,2,28,2.448,0.087,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,3,14,11.323,0.809,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,6,7,4.603,0.658,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,8,8,4.693,0.587,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,12,1,0.032,0.032,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:386848,grywag,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_386848_comparison.png
xc:432286,grywag,1,18,2.531,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,2,124,13.694,0.11,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,3,45,46.071,1.024,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,6,93,21.931,0.236,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,8,13,34.545,2.657,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:432286,grywag,14,19,2.961,0.156,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_432286_comparison.png
xc:485891,grywag,1,14,4.309,0.308,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,2,23,3.472,0.151,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,3,24,16.229,0.676,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,6,18,4.789,0.266,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,8,21,7.899,0.376,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,12,15,3.803,0.254,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:485891,grywag,14,12,2.56,0.213,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_485891_comparison.png
xc:324350,grywag,1,7,5.397,0.771,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,2,142,17.941,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,3,28,35.949,1.284,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,6,6,4.992,0.832,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,8,12,5.552,0.463,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,12,10,5.499,0.55,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:324350,grywag,14,5,4.736,0.947,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_324350_comparison.png
xc:767548,grywag,1,5,1.173,0.235,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,2,39,2.963,0.076,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,3,21,20.918,0.996,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,6,37,3.199,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,8,16,9.776,0.611,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,12,1,0.058,0.058,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:767548,grywag,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/grywag/xc_767548_comparison.png
xc:285821,jabwar,1,39,6.623,0.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,2,47,6.49,0.138,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,3,20,14.109,0.705,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,6,17,9.677,0.569,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,8,26,6.693,0.257,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,12,4,0.685,0.171,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:285821,jabwar,14,4,1.904,0.476,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_285821_comparison.png
xc:697521,jabwar,1,9,3.367,0.374,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,2,28,4.885,0.174,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,3,14,16.21,1.158,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,6,18,4.534,0.252,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,8,8,3.651,0.456,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,12,3,3.199,1.066,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:697521,jabwar,14,2,2.798,1.399,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_697521_comparison.png
xc:410204,jabwar,1,2,0.232,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,2,2,0.32,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,3,1,0.612,0.612,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,6,2,0.368,0.184,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,8,4,0.664,0.166,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,12,1,0.072,0.072,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:410204,jabwar,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_410204_comparison.png
xc:27362,jabwar,1,27,5.724,0.212,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,2,51,7.515,0.147,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,3,37,29.78,0.805,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,6,52,10.995,0.211,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,8,26,15.0,0.577,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,12,21,3.965,0.189,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:27362,jabwar,14,17,5.364,0.316,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_27362_comparison.png
xc:34404,jabwar,1,32,6.983,0.218,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,2,54,8.722,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,3,29,21.267,0.733,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,6,35,9.276,0.265,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,8,22,10.35,0.47,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,12,8,3.558,0.445,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:34404,jabwar,14,15,7.477,0.498,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/jabwar/xc_34404_comparison.png
xc:294783,japwag1,1,4,0.342,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,2,2,0.369,0.184,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,3,2,0.705,0.353,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,6,2,0.702,0.351,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,8,3,0.47,0.157,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:294783,japwag1,14,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_294783_comparison.png
xc:527476,japwag1,1,12,1.457,0.121,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,2,15,2.406,0.16,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,3,12,6.29,0.524,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,6,9,3.315,0.368,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,8,8,4.046,0.506,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:527476,japwag1,14,1,7.21,7.21,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_527476_comparison.png
xc:841046,japwag1,1,29,3.456,0.119,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,2,39,9.592,0.246,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,3,19,24.144,1.271,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,6,37,6.613,0.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,8,40,12.907,0.323,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,12,5,0.363,0.073,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:841046,japwag1,14,10,1.237,0.124,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_841046_comparison.png
xc:532311,japwag1,1,4,1.933,0.483,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,2,5,2.206,0.441,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,3,14,20.024,1.43,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,6,5,2.026,0.405,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,8,50,5.822,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,12,6,1.904,0.317,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:532311,japwag1,14,4,0.522,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_532311_comparison.png
xc:704676,japwag1,1,32,3.355,0.105,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,2,36,4.026,0.112,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,3,14,13.453,0.961,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,6,33,5.062,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,8,31,5.097,0.164,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,12,16,2.229,0.139,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:704676,japwag1,14,8,1.451,0.181,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/japwag1/xc_704676_comparison.png
xc:811530,labcro1,1,58,20.927,0.361,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,2,69,19.296,0.28,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,3,39,26.099,0.669,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,6,52,22.982,0.442,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,8,44,17.061,0.388,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,12,8,0.691,0.086,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:811530,labcro1,14,20,27.922,1.396,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811530_comparison.png
xc:824065,labcro1,1,60,24.741,0.412,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,2,192,30.581,0.159,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,3,121,93.984,0.777,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,6,108,53.248,0.493,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,8,93,52.192,0.561,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,12,32,10.309,0.322,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:824065,labcro1,14,14,6.112,0.437,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_824065_comparison.png
xc:350538,labcro1,1,18,10.588,0.588,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,2,35,9.166,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,3,23,14.875,0.647,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,6,26,11.639,0.448,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,8,21,10.182,0.485,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,12,10,8.22,0.822,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:350538,labcro1,14,8,9.358,1.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_350538_comparison.png
xc:307471,labcro1,1,14,3.728,0.266,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,2,14,2.264,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,3,7,6.096,0.871,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,6,10,3.808,0.381,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,8,5,1.643,0.329,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,12,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:307471,labcro1,14,1,0.181,0.181,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_307471_comparison.png
xc:811821,labcro1,1,59,19.673,0.333,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,2,112,17.607,0.157,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,3,147,181.885,1.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,6,76,18.86,0.248,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,8,207,31.759,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,12,63,18.924,0.3,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
xc:811821,labcro1,14,91,173.198,1.903,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results_v2/labcro1/xc_811821_comparison.png
