recording_id,ebird_species_code,method,n_segments,total_duration_sec,mean_segment_sec,visualization_path
xc:811955,dusthr2,3,14,16.011,1.144,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,4,8,1.472,0.184,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_811955_comparison.png
xc:811955,dusthr2,5,1,17.613,17.613,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_811955_comparison.png
xc:979887,dusthr2,1,9,0.928,0.103,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,2,15,1.499,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,3,11,20.443,1.858,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,4,9,0.693,0.077,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_979887_comparison.png
xc:979887,dusthr2,5,1,21.715,21.715,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_979887_comparison.png
xc:696346,dusthr2,1,8,1.823,0.228,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,2,20,2.264,0.113,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,3,8,9.636,1.205,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,4,13,0.993,0.076,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_696346_comparison.png
xc:696346,dusthr2,5,1,10.852,10.852,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_696346_comparison.png
xc:893034,dusthr2,1,134,30.933,0.231,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,2,185,24.187,0.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,3,70,75.064,1.072,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,4,67,6.603,0.099,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_893034_comparison.png
xc:893034,dusthr2,5,8,39.133,4.892,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_893034_comparison.png
xc:708761,dusthr2,1,35,6.219,0.178,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,2,68,7.32,0.108,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,3,44,44.803,1.018,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,4,10,1.973,0.197,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_708761_comparison.png
xc:708761,dusthr2,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/dusthr2/xc_708761_comparison.png
xc:357835,eurcoo,1,18,3.268,0.182,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,2,23,3.518,0.153,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,3,49,48.663,0.993,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,4,12,1.724,0.144,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_357835_comparison.png
xc:357835,eurcoo,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_357835_comparison.png
xc:631503,eurcoo,1,5,1.312,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,2,8,1.64,0.205,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,3,16,25.835,1.615,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,4,1,0.093,0.093,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_631503_comparison.png
xc:631503,eurcoo,5,1,27.597,27.597,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_631503_comparison.png
xc:902431,eurcoo,1,92,13.445,0.146,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,2,121,15.205,0.126,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,3,35,40.952,1.17,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,4,74,6.005,0.081,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_902431_comparison.png
xc:902431,eurcoo,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_902431_comparison.png
xc:825928,eurcoo,1,9,2.572,0.286,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,2,28,2.49,0.089,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,3,73,50.602,0.693,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,4,6,1.109,0.185,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_825928_comparison.png
xc:825928,eurcoo,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_825928_comparison.png
xc:551713,eurcoo,1,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,2,3,0.412,0.137,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,3,7,6.284,0.898,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,4,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_551713_comparison.png
xc:551713,eurcoo,5,1,7.178,7.178,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurcoo/xc_551713_comparison.png
xc:706792,eurwig,1,1,0.412,0.412,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706792_comparison.png
xc:706792,eurwig,2,3,0.653,0.218,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706792_comparison.png
xc:706792,eurwig,3,15,9.555,0.637,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706792_comparison.png
xc:706792,eurwig,4,1,0.366,0.366,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706792_comparison.png
xc:706792,eurwig,5,1,11.935,11.935,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706792_comparison.png
xc:702702,eurwig,1,9,1.103,0.123,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_702702_comparison.png
xc:702702,eurwig,2,14,2.075,0.148,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_702702_comparison.png
xc:702702,eurwig,3,7,9.741,1.392,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_702702_comparison.png
xc:702702,eurwig,4,9,0.76,0.084,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_702702_comparison.png
xc:702702,eurwig,5,1,10.527,10.527,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_702702_comparison.png
xc:894419,eurwig,1,2,0.085,0.043,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_894419_comparison.png
xc:894419,eurwig,2,27,2.539,0.094,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_894419_comparison.png
xc:894419,eurwig,3,13,17.445,1.342,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_894419_comparison.png
xc:894419,eurwig,4,1,0.043,0.043,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_894419_comparison.png
xc:894419,eurwig,5,1,18.984,18.984,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_894419_comparison.png
xc:706795,eurwig,1,2,0.215,0.107,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706795_comparison.png
xc:706795,eurwig,2,11,1.103,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706795_comparison.png
xc:706795,eurwig,3,10,21.328,2.133,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706795_comparison.png
xc:706795,eurwig,4,1,0.087,0.087,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706795_comparison.png
xc:706795,eurwig,5,1,22.666,22.666,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_706795_comparison.png
xc:1051756,eurwig,1,4,0.251,0.063,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,2,8,1.411,0.176,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,3,28,17.261,0.616,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,4,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_1051756_comparison.png
xc:1051756,eurwig,5,1,22.045,22.045,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eurwig/xc_1051756_comparison.png
xc:381814,eutspa,1,29,3.568,0.123,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_381814_comparison.png
xc:381814,eutspa,2,54,5.176,0.096,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_381814_comparison.png
xc:381814,eutspa,3,21,29.256,1.393,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_381814_comparison.png
xc:381814,eutspa,4,17,1.76,0.104,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_381814_comparison.png
xc:381814,eutspa,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_381814_comparison.png
xc:936174,eutspa,1,164,20.821,0.127,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_936174_comparison.png
xc:936174,eutspa,2,220,24.443,0.111,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_936174_comparison.png
xc:936174,eutspa,3,65,80.091,1.232,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_936174_comparison.png
xc:936174,eutspa,4,65,8.325,0.128,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_936174_comparison.png
xc:936174,eutspa,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_936174_comparison.png
xc:185713,eutspa,1,136,21.217,0.156,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_185713_comparison.png
xc:185713,eutspa,2,188,26.819,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_185713_comparison.png
xc:185713,eutspa,3,79,58.947,0.746,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_185713_comparison.png
xc:185713,eutspa,4,31,2.096,0.068,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_185713_comparison.png
xc:185713,eutspa,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_185713_comparison.png
xc:164536,eutspa,1,114,16.032,0.141,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_164536_comparison.png
xc:164536,eutspa,2,194,23.123,0.119,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_164536_comparison.png
xc:164536,eutspa,3,70,86.061,1.229,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_164536_comparison.png
xc:164536,eutspa,4,62,5.888,0.095,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_164536_comparison.png
xc:164536,eutspa,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_164536_comparison.png
xc:341173,eutspa,1,51,10.536,0.207,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_341173_comparison.png
xc:341173,eutspa,2,67,8.406,0.125,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_341173_comparison.png
xc:341173,eutspa,3,29,22.985,0.793,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_341173_comparison.png
xc:341173,eutspa,4,59,5.004,0.085,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_341173_comparison.png
xc:341173,eutspa,5,1,27.092,27.092,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/eutspa/xc_341173_comparison.png
xc:651967,gadwal,1,75,10.043,0.134,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_651967_comparison.png
xc:651967,gadwal,2,217,21.728,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_651967_comparison.png
xc:651967,gadwal,3,76,67.956,0.894,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_651967_comparison.png
xc:651967,gadwal,4,23,2.949,0.128,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_651967_comparison.png
xc:651967,gadwal,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_651967_comparison.png
xc:548049,gadwal,1,52,12.417,0.239,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_548049_comparison.png
xc:548049,gadwal,2,67,8.716,0.13,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_548049_comparison.png
xc:548049,gadwal,3,36,15.975,0.444,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_548049_comparison.png
xc:548049,gadwal,4,54,7.541,0.14,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_548049_comparison.png
xc:548049,gadwal,5,1,21.525,21.525,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_548049_comparison.png
xc:963992,gadwal,1,33,5.867,0.178,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_963992_comparison.png
xc:963992,gadwal,2,41,6.645,0.162,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_963992_comparison.png
xc:963992,gadwal,3,11,12.965,1.179,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_963992_comparison.png
xc:963992,gadwal,4,20,3.099,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_963992_comparison.png
xc:963992,gadwal,5,1,14.725,14.725,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_963992_comparison.png
xc:284792,gadwal,1,15,4.133,0.276,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_284792_comparison.png
xc:284792,gadwal,2,18,4.395,0.244,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_284792_comparison.png
xc:284792,gadwal,3,13,7.501,0.577,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_284792_comparison.png
xc:284792,gadwal,4,15,3.131,0.209,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_284792_comparison.png
xc:284792,gadwal,5,1,9.195,9.195,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_284792_comparison.png
xc:1021736,gadwal,1,12,1.683,0.14,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_1021736_comparison.png
xc:1021736,gadwal,2,16,1.602,0.1,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_1021736_comparison.png
xc:1021736,gadwal,3,6,5.602,0.934,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_1021736_comparison.png
xc:1021736,gadwal,4,12,0.975,0.081,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_1021736_comparison.png
xc:1021736,gadwal,5,1,6.876,6.876,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gadwal/xc_1021736_comparison.png
xc:977018,gnwtea,1,8,1.216,0.152,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_977018_comparison.png
xc:977018,gnwtea,2,7,1.208,0.173,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_977018_comparison.png
xc:977018,gnwtea,3,7,2.06,0.294,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_977018_comparison.png
xc:977018,gnwtea,4,5,0.984,0.197,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_977018_comparison.png
xc:977018,gnwtea,5,1,3.016,3.016,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_977018_comparison.png
xc:533237,gnwtea,1,75,8.719,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_533237_comparison.png
xc:533237,gnwtea,2,138,14.17,0.103,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_533237_comparison.png
xc:533237,gnwtea,3,71,53.136,0.748,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_533237_comparison.png
xc:533237,gnwtea,4,46,4.11,0.089,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_533237_comparison.png
xc:533237,gnwtea,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_533237_comparison.png
xc:280945,gnwtea,1,36,11.018,0.306,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_280945_comparison.png
xc:280945,gnwtea,2,55,11.32,0.206,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_280945_comparison.png
xc:280945,gnwtea,3,30,25.469,0.849,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_280945_comparison.png
xc:280945,gnwtea,4,30,6.763,0.225,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_280945_comparison.png
xc:280945,gnwtea,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_280945_comparison.png
xc:774518,gnwtea,1,2,0.151,0.075,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_774518_comparison.png
xc:774518,gnwtea,2,10,1.161,0.116,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_774518_comparison.png
xc:774518,gnwtea,3,8,9.854,1.232,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_774518_comparison.png
xc:774518,gnwtea,4,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_774518_comparison.png
xc:774518,gnwtea,5,1,10.983,10.983,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_774518_comparison.png
xc:309109,gnwtea,1,58,13.729,0.237,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_309109_comparison.png
xc:309109,gnwtea,2,58,13.398,0.231,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_309109_comparison.png
xc:309109,gnwtea,3,22,17.894,0.813,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_309109_comparison.png
xc:309109,gnwtea,4,57,6.327,0.111,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_309109_comparison.png
xc:309109,gnwtea,5,1,20.457,20.457,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/gnwtea/xc_309109_comparison.png
xc:941740,graher1,1,11,1.493,0.136,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_941740_comparison.png
xc:941740,graher1,2,18,1.971,0.109,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_941740_comparison.png
xc:941740,graher1,3,9,10.032,1.115,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_941740_comparison.png
xc:941740,graher1,4,5,0.699,0.14,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_941740_comparison.png
xc:941740,graher1,5,1,10.803,10.803,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_941740_comparison.png
xc:1027522,graher1,1,2,0.244,0.122,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_1027522_comparison.png
xc:1027522,graher1,2,3,0.682,0.227,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_1027522_comparison.png
xc:1027522,graher1,3,4,6.104,1.526,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_1027522_comparison.png
xc:1027522,graher1,4,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_1027522_comparison.png
xc:1027522,graher1,5,1,6.371,6.371,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_1027522_comparison.png
xc:988147,graher1,1,4,0.264,0.066,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_988147_comparison.png
xc:988147,graher1,2,5,1.097,0.219,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_988147_comparison.png
xc:988147,graher1,3,2,8.403,4.201,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_988147_comparison.png
xc:988147,graher1,4,1,0.112,0.112,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_988147_comparison.png
xc:988147,graher1,5,1,8.587,8.587,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_988147_comparison.png
xc:760232,graher1,1,4,2.038,0.509,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_760232_comparison.png
xc:760232,graher1,2,8,1.669,0.209,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_760232_comparison.png
xc:760232,graher1,3,13,12.597,0.969,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_760232_comparison.png
xc:760232,graher1,4,4,1.236,0.309,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_760232_comparison.png
xc:760232,graher1,5,1,13.842,13.842,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_760232_comparison.png
xc:781315,graher1,1,20,3.738,0.187,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_781315_comparison.png
xc:781315,graher1,2,25,3.024,0.121,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_781315_comparison.png
xc:781315,graher1,3,27,15.914,0.589,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_781315_comparison.png
xc:781315,graher1,4,13,1.631,0.125,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_781315_comparison.png
xc:781315,graher1,5,1,19.339,19.339,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/graher1/xc_781315_comparison.png
xc:473226,grcgre1,1,9,4.128,0.459,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_473226_comparison.png
xc:473226,grcgre1,2,11,2.779,0.253,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_473226_comparison.png
xc:473226,grcgre1,3,10,8.973,0.897,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_473226_comparison.png
xc:473226,grcgre1,4,8,2.096,0.262,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_473226_comparison.png
xc:473226,grcgre1,5,1,10.581,10.581,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_473226_comparison.png
xc:252268,grcgre1,1,47,12.487,0.266,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_252268_comparison.png
xc:252268,grcgre1,2,62,8.864,0.143,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_252268_comparison.png
xc:252268,grcgre1,3,13,16.042,1.234,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_252268_comparison.png
xc:252268,grcgre1,4,50,7.732,0.155,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_252268_comparison.png
xc:252268,grcgre1,5,1,18.001,18.001,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_252268_comparison.png
xc:636568,grcgre1,1,80,15.377,0.192,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_636568_comparison.png
xc:636568,grcgre1,2,107,20.5,0.192,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_636568_comparison.png
xc:636568,grcgre1,3,29,32.81,1.131,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_636568_comparison.png
xc:636568,grcgre1,4,54,3.373,0.062,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_636568_comparison.png
xc:636568,grcgre1,5,0,0.0,0.0,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_636568_comparison.png
xc:462953,grcgre1,1,15,1.817,0.121,/home/okamoto/NAS/nasbi/ToriNET/segments/test_samples_results/grcgre1/xc_462953_comparison.png
